task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
offer advice on the purchase or sale of particular securities.,0.888030888030888,,0.0694980694980695,,0.04247104247104247,,
"open, sort, and distribute incoming correspondence, including faxes and email.",0.85,,,,0.15,,
operate and calibrate computer systems and devices to comply with test requirements and to perform data acquisition and analysis.,0.96875,,,,0.03125,,
operate and maintain audio-visual equipment.,0.9393939393939393,,,,0.06060606060606061,,
"operate cameras, radios, or other surveillance equipment to intercept communications or document activities.",1.0,,,,,,
"operate communication systems, such as telephone, switchboard, intercom, two-way radio, or public address.",,,,,1.0,,
"operate computers programmed with accounting software to record, store, and analyze information.",0.7714285714285716,,,,0.22857142857142856,,
"operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",0.7361111111111112,,,,0.05555555555555555,0.20833333333333337,
operate detecting devices to screen individuals and prevent passage of prohibited articles into restricted areas.,0.546031746031746,,,0.32380952380952377,0.015873015873015872,,0.11428571428571428
operate equipment to demonstrate proper use or to analyze malfunctions.,0.8064516129032258,,,,0.1935483870967742,,
"operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",0.8360655737704918,,,,0.16393442622950818,,
"operate robots to perform customized tasks, such as environmental cleanup or explosive detection operations.",0.8181818181818182,,,,0.18181818181818182,,
operate spreadsheet programs and other types of software to load and manipulate data and to produce reports.,0.8245614035087719,,,,0.17543859649122806,,
"operate telephone switchboard to answer, screen, or forward calls, providing information, taking messages, or scheduling appointments.",0.7884615384615384,,,,0.21153846153846156,,
"operate testing equipment, such as heat stress meters, octave band analyzers, motion analysis equipment, inclinometers, light meters, velometers, sling psychrometers, or colormetric detection tubes.",0.7394366197183099,,,,0.26056338028169007,,
"operate various types of equipment, such as computer scanning equipment, addressographs, mimeographs, optical character readers, and bar-code sorters.",0.923076923076923,,,,0.07692307692307693,,
"optimize digital assets, such as text, graphics, or multimedia assets, for search engine optimization (seo) or for display and usability on internet-connected devices.",0.8877551020408163,,,,0.11224489795918367,,
optimize shopping cart experience or web site conversion rates against key performance indicators (kpis).,0.826086956521739,,,,0.17391304347826086,,
optimize web site exposure by analyzing search engine patterns to direct online placement of keywords or other content.,0.9523809523809524,,,,0.047619047619047616,,
order or purchase merchandise to maintain optimal inventory levels.,0.85,,,,0.15,,
organize and label materials and display students' work.,0.8636363636363636,,,,0.13636363636363635,,
organize and maintain geospatial data and associated documentation.,0.9393939393939393,,,,0.06060606060606061,,
"organize and work with detailed office or warehouse records, maintaining files for each policyholder, including policies that are to be reinstated or cancelled.",0.8166666666666668,,,,0.1833333333333333,,
"organize collections of books, publications, documents, audio-visual aids, and other reference materials for convenient access.",0.9,,,,0.1,,
"organize information for publication and for other means of dissemination, such as use in cd-roms or internet sites.",0.8543833580980683,0.01337295690936107,,0.0549777117384844,0.0029717682020802376,0.07429420505200594,
"organize material and complete writing assignment according to set standards regarding order, clarity, conciseness, style, and terminology.",0.8025034770514604,,0.03268428372739916,0.07858136300417246,0.00764951321279555,0.0611961057023644,0.017385257301808066
"organize or work with detailed office or warehouse records, using computers to enter, access, search or retrieve data.",1.0,,,,,,
organize public exhibits and displays to promote public awareness of diverse and distinctive cultural traditions.,0.8958333333333335,,,,0.10416666666666669,,
"participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",0.9506172839506172,,,,0.04938271604938271,,
"participate in online forums or conferences to stay abreast of online retailing trends, techniques, or security threats.",,,,,1.0,,
"participate in research projects, conferences, or technical meetings.",0.717948717948718,,,,0.28205128205128205,,
"participate in student recruitment, registration, and placement activities.",0.5357142857142857,,,,0.4642857142857143,,
"participate in the hiring process by reviewing credentials, conducting interviews, or making hiring decisions or recommendations.",0.8,,,,0.2,,
participate in the work of subordinates to facilitate productivity or to overcome difficult aspects of work.,0.6784565916398714,0.05466237942122187,0.07717041800643087,0.07717041800643087,0.04501607717041801,0.06752411575562701,
"perform accounting and bookkeeping activities, such as invoicing, maintaining financial records, budgeting, and handling cash.",0.75,,,,0.25,,
perform administrative duties such as serving as department head.,0.9350649350649349,,,,0.06493506493506493,,
"perform administrative duties, such as compiling and maintaining records, completing forms, preparing reports, or composing correspondence.",0.8181818181818182,,,,0.18181818181818182,,
"perform administrative duties, such as preparing sales budgets and reports, keeping sales records, and filing expense account reports.",0.9129032258064516,,,,0.08709677419354839,,
"perform administrative or managerial functions, such as taking responsibility for a unit's staff, budget, planning, or long-range goals.",,,,,1.0,,
