task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
plan or direct spa services and programs.,,,,,0.4285714285714285,0.5714285714285714,
plan or execute animal nutrition or reproduction programs.,,,,,1.0,,
plan or implement follow-up or aftercare programs for clients to be discharged from treatment programs.,,,,,1.0,,
plan or implement improvements to internal or external logistics systems or processes.,,,,,1.0,,
plan or lead religious education programs.,0.5081967213114754,,,,0.04918032786885246,0.4426229508196721,
plan parties or other special events and services.,0.3879618593563766,0.021454112038140644,0.03218116805721097,0.016090584028605484,,0.5214541120381406,0.020858164481525623
plan physical education programs to promote development of participants' physical attributes and social skills.,,,,,1.0,,
"plan pipe system layout, installation, or repair, according to specifications.",0.25,,0.40625,,0.34375,,
"plan project arrangements or outlines, and organize material accordingly.",0.47692307692307695,,,,0.1076923076923077,0.4153846153846154,
"plan routes, itineraries, and accommodation details, and compute fares and fees, using schedules, rate books, and computers.",0.3368421052631579,,,,0.10526315789473684,0.5578947368421052,
"plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis.",,,,,0.5714285714285714,0.4285714285714285,
"plan tour itineraries, applying knowledge of travel routes and destination sites.",0.3318777292576419,,,,0.030567685589519653,0.6375545851528385,
plan work on orders so that items served together are finished at the same time.,,,,,1.0,,
"plan work procedures, using charts, technical manuals, and experience.",,,,,1.0,,
"plan, assemble, and stock product displays in retail stores, or make recommendations to retailers regarding product displays, promotional programs, and advertising.",,,,,1.0,,
"plan, coordinate and implement security measures to safeguard information in computer files against accidental or unauthorized damage, modification or disclosure.",0.23200000000000004,0.092,0.408,,0.004,0.176,0.088
"plan, coordinate, and implement network security measures to protect data, software, and hardware.",0.20118343195266278,0.19230769230769237,0.34615384615384615,,0.01035502958579882,0.21153846153846156,0.038461538461538464
"plan, describe, arrange, and sell itinerary tour packages and promotional travel incentives offered by various travel carriers.",0.4642857142857143,,,,0.044642857142857144,0.4910714285714285,
"plan, develop, and provide training and staff development programs, using knowledge of the effectiveness of methods such as classroom training, demonstrations, on-the-job training, meetings, conferences, and workshops.",0.4069767441860465,,0.11627906976744183,,0.0755813953488372,0.40116279069767435,
"plan, develop, evaluate, improve, and communicate methods and techniques for selecting, promoting, compensating, evaluating, and training workers.",,,,,0.41025641025641024,0.5897435897435898,
"plan, develop, maintain, or operate a variety of health record indexes or storage and retrieval systems to collect, classify, store, or analyze information.",,,,,1.0,,
"plan, direct, and coordinate risk and insurance programs of establishments to control risks and losses.",,,,,0.6363636363636364,0.36363636363636365,
"plan, direct, and participate in recruitment and enrollment activities.",,,,,0.4,0.6,
"plan, direct, or supervise the food preparation or cooking activities of multiple kitchens or restaurants in an establishment such as a restaurant chain, hospital, or hotel.",,,,,1.0,,
"plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",0.34234234234234245,,0.0990990990990991,,0.08558558558558559,0.47297297297297297,
"plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",0.3338983050847457,,0.06101694915254238,,0.0288135593220339,0.5322033898305085,0.04406779661016949
"plan, evaluate, or modify treatment programs based on information gathered by observing and interviewing patients, or by analyzing patient records.",,,,,1.0,,
"plan, implement and administer programs and services in a health care or medical facility, including personnel administration, training, and coordination of medical, nursing and physical plant staff.",0.72,,,,0.28,,
"plan, implement, or administer health programs or standards in hospitals, businesses, or communities for prevention or treatment of injury or illness.",0.4285714285714285,,,,0.20408163265306117,0.3673469387755102,
"plan, implement, or maintain procedures for mixing, packaging, or labeling pharmaceuticals, according to policy and legal requirements, to ensure quality, security, and proper disposal.",0.5,,,,0.25,0.25,
"plan, organize, and conduct occupational therapy programs in hospital, institutional, or community settings to help rehabilitate those impaired because of illness, injury or psychological or developmental problems.",0.5,,,,0.11904761904761903,0.38095238095238093,
"plan, organize, and conduct practice sessions.",0.33333333333333326,,,,0.0588235294117647,0.6078431372549019,
"plan, organize, or direct activities concerned with the construction or maintenance of structures, facilities, or systems.",0.36585365853658536,,,,0.1951219512195122,0.4390243902439025,
"plan, organize, or lead structured programs of counseling, work, study, recreation, or social activities for clients.",0.5581395348837209,,,,0.12790697674418605,0.313953488372093,
"plan, prepare, and develop various teaching aids such as bibliographies, charts, and graphs.",0.4022988505747127,,,,0.05747126436781609,0.5402298850574713,
"plan, prepare, or carry out individually designed programs of physical treatment to maintain, improve, or restore physical functioning, alleviate pain, or prevent physical dysfunction in patients.",0.2658227848101265,,0.25316455696202533,,0.1518987341772152,0.3291139240506329,
"plan, provide, or evaluate educational programs for nursing staff, health care teams, or the community.",,,,,1.0,,
"plan, purchase, prepare, or serve meals to patients or other family members, according to prescribed diets.",,,,,1.0,,
"plan, schedule, and coordinate general maintenance, major repairs, and remodeling or construction projects for commercial or residential properties.",,,,,1.0,,
